x,y
1.212396171960000402e+02,2.511565271800003529e+01
1.212397674420000158e+02,2.512317726300005916e+01
1.212437383040000896e+02,2.511856443800007810e+01
1.212597797400001127e+02,2.512361306100007141e+01
1.212690177070001027e+02,2.511991668000007394e+01
1.212876706040000272e+02,2.511789876500006358e+01
1.212943746390000115e+02,2.512029522400007409e+01
1.212968467160001182e+02,2.512264327900004446e+01
1.212967128280000679e+02,2.512616845000002286e+01
1.212987718680000171e+02,2.512419544900006940e+01
1.213041516300000922e+02,2.512415901500003201e+01
1.213049445630000491e+02,2.512610831500006725e+01
1.213096478260000595e+02,2.512585662300006106e+01
1.213102294700000812e+02,2.512374481000006199e+01
1.213201404520000324e+02,2.512341881700007207e+01
1.213450336610001159e+02,2.512842267500002436e+01
1.213599374800000987e+02,2.513474701000006917e+01
1.213652672600001097e+02,2.514016779800004997e+01
1.213691190560000450e+02,2.513958935400006567e+01
1.213719959030000837e+02,2.514198328700007323e+01
1.213794739200000095e+02,2.514300147200003721e+01
1.213886713640000607e+02,2.514710898700002417e+01
1.213878259760000446e+02,2.515192172800004755e+01
1.213915717820000282e+02,2.516798046200005956e+01
1.214025737430000618e+02,2.515883222000007891e+01
1.214088715990000082e+02,2.516489918100006662e+01
1.214055149590000156e+02,2.516799428100006253e+01
1.214089390120000189e+02,2.516497282300002780e+01
1.214188480220000201e+02,2.517740879900003392e+01
1.214163659330000655e+02,2.518065658300002951e+01
1.214043012870000666e+02,2.518309425100005683e+01
1.214048566210000217e+02,2.518983400300004405e+01
1.214190058810000892e+02,2.519184679700003926e+01
1.214182715930000995e+02,2.519741727100006301e+01
1.214246714220000740e+02,2.520791729100005796e+01
1.214308678450000798e+02,2.521588692900007800e+01
1.214376405580001119e+02,2.521801848200004770e+01
1.214458161010001049e+02,2.524256000300005098e+01
1.214526871360000086e+02,2.525281016000002410e+01
1.214625123420000818e+02,2.525204891000004181e+01
1.214715749590000087e+02,2.525599149500004614e+01
1.214809459460000198e+02,2.527087588000006235e+01
1.215089954320000061e+02,2.528292512300004091e+01
1.215083221360000607e+02,2.528979563100006089e+01
1.215107152680000127e+02,2.529199981400006436e+01
1.215169095040000684e+02,2.528489913600003547e+01
1.215285161590001053e+02,2.528705414800003837e+01
1.215345040480000307e+02,2.529110644600007163e+01
1.215334258530000398e+02,2.529604308900002252e+01
1.215371390180000617e+02,2.530030289800004084e+01
1.215407211440000310e+02,2.529784679000005099e+01
1.215412168440000187e+02,2.529458685200006585e+01
1.215503937290000067e+02,2.529163051300002962e+01
1.215656709800000499e+02,2.529326138300007187e+01
1.215660810750000564e+02,2.529594694400003618e+01
1.215693114020000394e+02,2.529845456400005332e+01
1.215775524330000508e+02,2.529895095000006222e+01
1.215886904230001164e+02,2.529262398200006601e+01
1.215980407900000273e+02,2.529143193600003769e+01
1.215976108620000105e+02,2.528995068700004367e+01
1.216039503430000650e+02,2.528648671800004877e+01
1.216079337570000689e+02,2.528145473800003629e+01
1.216178594490000933e+02,2.527814006700003802e+01
1.216297426160000441e+02,2.526678592100006426e+01
1.216341311960001121e+02,2.526003458400003865e+01
1.216358859590000066e+02,2.525009144600005584e+01
1.216338872640000091e+02,2.524063169700002618e+01
1.216350364000001036e+02,2.523813714500005290e+01
1.216434325440000066e+02,2.523063754900005051e+01
1.216486892310000485e+02,2.523010660000005601e+01
1.216469367250000460e+02,2.523302789700005633e+01
1.216521581570000308e+02,2.523327072700004692e+01
1.216513477160000321e+02,2.523050835700007610e+01
1.216537444630000664e+02,2.522915816000005407e+01
1.216500168370000665e+02,2.522299881800006460e+01
1.216534655580001072e+02,2.521627981900007853e+01
1.216621397620000380e+02,2.520846340400004237e+01
1.216608373920000759e+02,2.520817929900005083e+01
1.216619195310000805e+02,2.520808863800004929e+01
1.216637343530001090e+02,2.520967348600004243e+01
1.216622321240000701e+02,2.520774133900005154e+01
1.216643008490000284e+02,2.520923611800003528e+01
1.216642806770000789e+02,2.520703605700003891e+01
1.216661075100000744e+02,2.520798043600007077e+01
1.216650510340000437e+02,2.520659693400006063e+01
1.216700611340000933e+02,2.520296542500005899e+01
1.216744431120000627e+02,2.520235883600003035e+01
1.216740874860000758e+02,2.520420822400006955e+01
1.216780858770000577e+02,2.520594784900004015e+01
1.216793012030000227e+02,2.520281630600004519e+01
1.216859976660000484e+02,2.520818930400002955e+01
1.216873247220000849e+02,2.520507673800005932e+01
1.216889000730000134e+02,2.520523038900006441e+01
1.216884865220000620e+02,2.520831907800004501e+01
1.216926712040000211e+02,2.520815676000006533e+01
1.216965202450001016e+02,2.521466448600006061e+01
1.217022889780000696e+02,2.521723878100004868e+01
1.216927730490000386e+02,2.520667895000002545e+01
1.216927267210000991e+02,2.520330606100003479e+01
1.216960045040000296e+02,2.520391718300004413e+01
1.216946965830001091e+02,2.520042000300003338e+01
1.216859358600000860e+02,2.519239482700004373e+01
1.216857162400000334e+02,2.519009541000002628e+01
1.216926689970000552e+02,2.518013171300003705e+01
1.216972423380000237e+02,2.518145506000007572e+01
1.216966889830000582e+02,2.518278523400005042e+01
1.217027313250000589e+02,2.518058446300005926e+01
1.217046218680001175e+02,2.517683798100006243e+01
1.217098887480000258e+02,2.517646898500004227e+01
1.217084730950000449e+02,2.517268016500003114e+01
1.217100909970000657e+02,2.517002024000004212e+01
1.217072548490000372e+02,2.516602825400002530e+01
1.217086052630000950e+02,2.516516820500004314e+01
1.217169782950001036e+02,2.516731726200004005e+01
1.217173833520000699e+02,2.516596599300004300e+01
1.217246757810000872e+02,2.516578122400005668e+01
1.217339356550000957e+02,2.516145493800007671e+01
1.217341716200000974e+02,2.515818133000004764e+01
1.217385167660000889e+02,2.516100841200005789e+01
1.217435220390000268e+02,2.515647572400007448e+01
1.217485017450001124e+02,2.515624985100004096e+01
1.217529907410000760e+02,2.515851239500005931e+01
1.217549739900000532e+02,2.516243490200002952e+01
1.217561637330001076e+02,2.515951827000003505e+01
1.217599565090000624e+02,2.516125713900004257e+01
1.217621408160000556e+02,2.516030758600004447e+01
1.217633854540000584e+02,2.516408279500006984e+01
1.217706501380000645e+02,2.516014773300003071e+01
1.217803622070000529e+02,2.515878249600007166e+01
1.217768227430000252e+02,2.515890542300007837e+01
1.217726994480000258e+02,2.515558662500006903e+01
1.217745521530000588e+02,2.515626326700004256e+01
1.217776941440000655e+02,2.515146816200007152e+01
1.217819787100000894e+02,2.515274081000006845e+01
1.217850661600000421e+02,2.514955373500004043e+01
1.217931996000000936e+02,2.514687331100003576e+01
1.218070337550000204e+02,2.514913630100005548e+01
1.218078605890000290e+02,2.514649152300006563e+01
1.218024423470000102e+02,2.514064182900006017e+01
1.218040785420000702e+02,2.513924268300007725e+01
1.218035085380000737e+02,2.513620273300006147e+01
1.218104255430000649e+02,2.513309950300003948e+01
1.218267149000000700e+02,2.513589934100002665e+01
1.218194218780000710e+02,2.512863388700003497e+01
1.218197541530000763e+02,2.512443378200003963e+01
1.218225377520000166e+02,2.512144010300005448e+01
1.218279748140000720e+02,2.512219472600003201e+01
1.218263917170000923e+02,2.512416928200002531e+01
1.218277284910000162e+02,2.512521811700003127e+01
1.218280097130000286e+02,2.512273514900005011e+01
1.218295716230001062e+02,2.512437399400005233e+01
1.218288134640000635e+02,2.512765109400004349e+01
1.218418605920001028e+02,2.512885616400006938e+01
1.218560841290000099e+02,2.512481126900007666e+01
1.218606396390000555e+02,2.512458169600006386e+01
1.218624844910000320e+02,2.512632933300005789e+01
1.218650426970000353e+02,2.512314441500006978e+01
1.218759922950000600e+02,2.512556183600003124e+01
1.218793246020001106e+02,2.512307903800007125e+01
1.218880254390001028e+02,2.512324552400002631e+01
1.218898207480000337e+02,2.511986252000002651e+01
1.218959776320000401e+02,2.512100703600003726e+01
1.218970735030001151e+02,2.511969443800006729e+01
